Well_ID,LM_RC40,LM_RC40,LM_RC40,LM_RC40,LM_RC40,LM_RC80,LM_RC80,LM_RC80,LM_RC80,LM_RC80,LM_RC88,LM_RC88,LM_RC88,LM_RC88,LM_RC88,LM_RC9,LM_RC9,LM_RC9,LM_RC9,LM_RC9,MM_RC112,MM_RC112,MM_RC112,MM_RC112,MM_RC112,MM_RC114,MM_RC114,MM_RC114,MM_RC114,MM_RC114,MM_RC130,MM_RC130,MM_RC130,MM_RC130,MM_RC130,MM_RC136,MM_RC136,MM_RC136,MM_RC136,MM_RC136,MM_RC138,MM_RC138,MM_RC138,MM_RC138,MM_RC138,MM_RC143,MM_RC143,MM_RC143,MM_RC143,MM_RC143,MM_RC174,MM_RC174,MM_RC174,MM_RC174,MM_RC174,MM_RC179,MM_RC179,MM_RC179,MM_RC179,MM_RC179,MM_RC191,MM_RC191,MM_RC191,MM_RC191,MM_RC191,MM_RC193,MM_RC193,MM_RC193,MM_RC193,MM_RC193,MM_RC199,MM_RC199,MM_RC199,MM_RC199,MM_RC199,MM_RC200,MM_RC200,MM_RC200,MM_RC200,MM_RC200,MM_RC202,MM_RC202,MM_RC202,MM_RC202,MM_RC202,MM_RC208,MM_RC208,MM_RC208,MM_RC208,MM_RC208,MM_RC211,MM_RC211,MM_RC211,MM_RC211,MM_RC211,MM_RC225,MM_RC225,MM_RC225,MM_RC225,MM_RC225,MM_RC231,MM_RC231,MM_RC231,MM_RC231,MM_RC231,MM_RC233,MM_RC233,MM_RC233,MM_RC233,MM_RC233,MM_RC234,MM_RC234,MM_RC234,MM_RC234,MM_RC234,MM_RC34,MM_RC34,MM_RC34,MM_RC34,MM_RC34,MM_RC44,MM_RC44,MM_RC44,MM_RC44,MM_RC44,MM_RC5,MM_RC5,MM_RC5,MM_RC5,MM_RC5,MM_RC7,MM_RC7,MM_RC7,MM_RC7,MM_RC7,MM_RC8,MM_RC8,MM_RC8,MM_RC8,MM_RC8,MM_RC86,MM_RC86,MM_RC86,MM_RC86,MM_RC86,RV_RC126,RV_RC126,RV_RC126,RV_RC126,RV_RC126,RV_RC140,RV_RC140,RV_RC140,RV_RC140,RV_RC140,UM_RC17,UM_RC17,UM_RC17,UM_RC17,UM_RC17,UM_RC18,UM_RC18,UM_RC18,UM_RC18,UM_RC18,UM_RC22,UM_RC22,UM_RC22,UM_RC22,UM_RC22
1965-03-01,13.4,3780.81,0.0,51.02168209,3767.41,14.2,3772.99,0.0,51.05697903,3758.79,15.1,3774.99,0.0,51.07299916,3759.89,13.44,3791.81,0.0,51.05089705,3778.37,16.0,3863.66,0.0,52.87534894,3847.66,20.11,3864.6,0.0,52.88329143,3844.49,14.02,3853.1,0.0,52.72263533,3839.08,16.04,3850.3,0.0,52.64990111,3834.26,17.44,3852.28,0.0,52.6075324,3834.84,15.37,3848.78,0.0,52.45706784,3833.41,14.81,3830.34,0.0,51.93289063,3815.53,8.0,3820.66,0.0,51.65624638,3812.66,14.83,3823.1,0.0,51.67105116,3808.27,10.3,3816.33,0.0,51.43815603,3806.03,11.2,3816.05,0.0,51.50575374,3804.85,11.3,3814.3,0.0,51.42328731,3803.0,9.1,3812.23,0.0,51.32373855,3803.13,12.8,3810.76,0.0,51.25792997,3797.96,10.0,3806.44,0.0,51.22600417,3796.44,8.8,3808.21,0.0,51.1394689,3799.41,6.3,3796.22,0.0,51.08073321,3789.92,9.8,3795.34,0.0,51.04931497,3785.54,7.7,3794.61,0.0,51.04526025,3786.91,12.3,3896.56,0.0,52.77767818,3884.26,14.7,3867.62,0.0,52.83045417,3852.92,11.6,3908.23,0.0,52.65822499,3896.63,19.2,3911.37,0.0,52.80354852,3892.17,19.34,3911.72,0.0,52.78432792,3892.38,8.0,3884.23,0.0,52.85583176,3876.23,8.8,4035.91,0.0,49.23769143,4027.11,9.9,4009.89,0.0,49.39415588,3999.99,13.94,3931.9,0.0,52.28607172,3917.96,11.0,3929.9,0.0,52.30085639,3918.9,12.9,3925.22,0.0,52.44402803,3912.32
1965-04-01,14.8,3780.81,0.0,55.03151379,3766.01,16.1,3772.99,0.0,55.08803247,3756.89,15.5,3774.99,0.0,55.11405262,3759.49,15.04,3791.81,0.0,55.07009275,3776.77,16.4,3863.66,0.0,56.91140259,3847.26,22.41,3864.6,0.0,56.91825806,3842.19,14.52,3853.1,0.0,56.7892481,3838.58,16.84,3850.3,0.0,56.72798929,3833.46,14.84,3852.28,0.0,56.69696573,3837.44,15.07,3848.78,0.0,56.56697954,3833.71,15.31,3830.34,0.0,56.05834767,3815.03,8.4,3820.66,0.0,55.76513789,3812.26,15.43,3823.1,0.0,55.78512664,3807.67,10.0,3816.33,0.0,55.52656649,3806.33,12.1,3816.05,0.0,55.6042069,3803.95,12.1,3814.3,0.0,55.51236602,3802.2,9.6,3812.23,0.0,55.39679726,3802.63,15.1,3810.76,0.0,55.32102332,3795.66,10.4,3806.44,0.0,55.28285515,3796.04,8.1,3808.21,0.0,55.17877295,3800.11,6.2,3796.22,0.0,55.10588256,3790.02,10.1,3795.34,0.0,55.06590789,3785.24,7.6,3794.61,0.0,55.06059689,3787.01,14.6,3896.56,0.0,56.88559010000001,3881.96,17.4,3867.62,0.0,56.9095782,3850.22,10.9,3908.23,0.0,56.83644956,3897.33,20.2,3911.37,0.0,56.90086650000001,3891.17,21.34,3911.72,0.0,56.89211911,3890.38,7.1,3884.23,0.0,56.91707950000001,3877.13,10.0,4035.91,0.0,55.69736744,4025.91,10.4,4009.89,0.0,55.776017,3999.49,14.54,3931.9,0.0,56.69679143,3917.36,12.4,3929.9,0.0,56.7020115,3917.5,14.1,3925.22,0.0,56.7541548,3911.12
1965-05-01,15.3,3780.81,0.0,66.45938581,3765.51,16.0,3772.99,0.0,66.38335187,3756.99,15.7,3774.99,0.0,66.34811752,3759.29,15.14,3791.81,0.0,66.4120133,3776.67,17.0,3863.66,0.0,64.55297057,3846.66,22.41,3864.6,0.0,64.54707897,3842.19,14.92,3853.1,0.0,64.64556813,3838.18,16.94,3850.3,0.0,64.69585112,3833.36,15.04,3852.28,0.0,64.71539243,3837.24,15.27,3848.78,0.0,64.82573284,3833.51,15.81,3830.34,0.0,65.3211373,3814.53,8.5,3820.66,0.0,65.6313456,3812.16,16.13,3823.1,0.0,65.60597828,3806.97,10.2,3816.33,0.0,65.88980091,3806.13,12.4,3816.05,0.0,65.80224332,3803.65,12.3,3814.3,0.0,65.90317366,3802.0,9.5,3812.23,0.0,66.03428366,3802.73,15.1,3810.76,0.0,66.11950864,3795.66,10.5,3806.44,0.0,66.16366835,3795.94,8.5,3808.21,0.0,66.28439255,3799.71,6.5,3796.22,0.0,66.37062254,3789.72,10.4,3795.34,0.0,66.41861851,3784.94,7.6,3794.61,0.0,66.42510912,3787.01,14.9,3896.56,0.0,64.50228575,3881.66,16.8,3867.62,0.0,64.50869336,3850.82,11.3,3908.23,0.0,64.47633325,3896.93,21.4,3911.37,0.0,64.49843166,3889.97,21.14,3911.72,0.0,64.49604009,3890.58,7.8,3884.23,0.0,64.52030937,3876.43,10.5,4035.91,0.0,62.35542324,4025.41,10.9,4009.89,0.0,62.52421811,3998.99,14.94,3931.9,0.0,64.36495474,3916.96,12.0,3929.9,0.0,64.36867899,3917.9,14.2,3925.22,0.0,64.4165669,3911.02
1965-06-01,14.2,3780.81,0.0,78.4524684,3766.61,16.0,3772.99,0.0,78.36996992,3756.99,15.6,3774.99,0.0,78.33217169,3759.39,15.14,3791.81,0.0,78.39224314,3776.67,17.5,3863.66,0.0,75.18356542,3846.16,22.91,3864.6,0.0,75.17073712,3841.69,14.72,3853.1,0.0,75.42134294,3838.38,17.54,3850.3,0.0,75.53752889,3832.76,15.34,3852.28,0.0,75.60086513,3836.94,15.07,3848.78,0.0,75.84438688,3833.71,16.31,3830.34,0.0,76.74623528,3814.03,7.9,3820.66,0.0,77.24608491,3812.76,16.33,3823.1,0.0,77.21527184,3806.77,9.1,3816.33,0.0,77.64747565,3807.23,12.4,3816.05,0.0,77.51954740000002,3803.65,11.7,3814.3,0.0,77.67289856,3802.6,9.0,3812.23,0.0,77.86254651,3803.23,13.9,3810.76,0.0,77.98737087,3796.86,9.8,3806.44,0.0,78.04927316,3796.64,8.6,3808.21,0.0,78.21771777,3799.61,6.1,3796.22,0.0,78.33424724,3790.12,10.5,3795.34,0.0,78.39754712,3784.84,7.8,3794.61,0.0,78.40586365,3786.81,15.5,3896.56,0.0,75.28700644,3881.06,18.2,3867.62,0.0,75.22174858,3849.42,10.6,3908.23,0.0,75.43008087,3897.63,20.5,3911.37,0.0,75.25164468,3890.87,21.34,3911.72,0.0,75.27544254,3890.38,6.1,3884.23,0.0,75.19410299,3878.13,9.8,4035.91,0.0,79.48944413,4026.11,8.3,4009.89,0.0,79.24594281,4001.59,15.14,3931.9,0.0,75.86392824,3916.76,13.1,3929.9,0.0,75.84735885,3916.8,13.8,3925.22,0.0,75.68148189,3911.42
1965-07-01,12.3,3780.81,0.0,78.52942467,3768.51,15.9,3772.99,0.0,78.58426037,3757.09,15.2,3774.99,0.0,78.60964766,3759.79,13.94,3791.81,0.0,78.56392162,3777.87,17.5,3863.66,0.0,79.95565509,3846.16,23.31,3864.6,0.0,79.96017299,3841.29,15.22,3853.1,0.0,79.88252587,3837.88,17.54,3850.3,0.0,79.84347605,3832.76,13.84,3852.28,0.0,79.82726876,3838.44,13.87,3848.78,0.0,79.74210511,3834.91,16.61,3830.34,0.0,79.36933511,3813.73,6.7,3820.66,0.0,79.13902845,3813.96,16.53,3823.1,0.0,79.15729723,3806.57,6.7,3816.33,0.0,78.94768108,3809.63,11.9,3816.05,0.0,79.01206562,3804.15,11.4,3814.3,0.0,78.93750523,3802.9,8.9,3812.23,0.0,78.84111935,3803.33,12.9,3810.76,0.0,78.77833299,3797.86,9.1,3806.44,0.0,78.74594841,3797.34,7.9,3808.21,0.0,78.6573994,3800.31,5.5,3796.22,0.0,78.59430465,3790.72,9.6,3795.34,0.0,78.55924602,3785.74,7.0,3794.61,0.0,78.55451652,3787.61,14.8,3896.56,0.0,79.98247526,3881.76,18.5,3867.62,0.0,79.98206294,3849.12,9.9,3908.23,0.0,79.99089949,3898.33,19.9,3911.37,0.0,79.98706846,3891.47,20.94,3911.72,0.0,79.98723447,3890.78,5.5,3884.23,0.0,79.97616709,3878.73,9.0,4035.91,0.0,80.92466435,4026.91,7.8,4009.89,0.0,80.86989951,4002.09,14.34,3931.9,0.0,80.03693612,3917.56,12.8,3929.9,0.0,80.03518382,3917.1,13.3,3925.22,0.0,80.01458151,3911.92
1965-08-01,11.0,3780.81,0.0017470754283370005,75.00972697,3769.81,15.1,3772.99,0.0018819504721680003,75.02781593,3757.89,14.9,3774.99,0.001943003477955,75.03619104,3760.09,10.64,3791.81,0.001848543605796,75.02116257,3781.17,16.7,3863.66,0.004647314993999,75.48517094,3846.96,20.41,3864.6,0.0046506179807869995,75.48669059,3844.19,14.72,3853.1,0.00432986018049,75.46068318,3838.38,16.34,3850.3,0.004206648256673,75.44761106,3833.96,11.94,3852.28,0.004021311748022001,75.44222387,3840.34,13.57,3848.78,0.003787241434307,75.41374347,3835.21,16.61,3830.34,0.003303171870593,75.28922926,3813.73,5.9,3820.66,0.0029572192544090005,75.21241226,3814.76,15.83,3823.1,0.003022787408802,75.21852348,3807.27,5.3,3816.33,0.0026460624990409997,75.14869615,3811.03,11.3,3816.05,0.0027958468165679997,75.17014372,3804.75,10.7,3814.3,0.002671527230515,75.14532192,3803.6,8.1,3812.23,0.002455784676822,75.11324649,3804.13,11.0,3810.76,0.0023491072702,75.09237485,3799.76,7.8,3806.44,0.0022673784304500003,75.08160786,3798.64,7.5,3808.21,0.0020672123144509997,75.05219207,3800.71,5.0,3796.22,0.001914040427141,75.03125106,3791.22,9.3,3795.34,0.001826740609675,75.0196243,3786.04,6.8,3794.61,0.0018131204141560004,75.01805632,3787.81,13.0,3896.56,0.0045106056241720005,75.49462645,3883.56,14.9,3867.62,0.0045975751096260006,75.49431036,3852.72,9.0,3908.23,0.004353341003233,75.49796568,3899.23,19.5,3911.37,0.004600496014609001,75.49606547,3891.87,19.74,3911.72,0.0045648284072800005,75.49619478,3891.98,5.2,3884.23,0.004597042278424,75.49220718,3879.03,8.5,4035.91,0.000306216525129,75.91794737,4027.41,6.9,4009.89,0.000525498064666,75.88084470000003,4002.99,13.44,3931.9,0.003909349612539,75.51537139,3918.46,11.5,3929.9,0.003922845225223,75.51485621,3918.4,12.1,3925.22,0.004092930378213,75.50698845,3913.12
1965-09-01,10.8,3780.81,0.0,74.99683111,3770.01,14.5,3772.99,0.0,74.99004375,3758.49,14.6,3774.99,0.0,74.98683791,3760.39,9.24,3791.81,0.0,74.99376106,3782.57,16.0,3863.66,0.0,74.98745093,3847.66,20.31,3864.6,0.0,74.98778387,3844.29,14.32,3853.1,0.0,74.97707802,3838.78,15.74,3850.3,0.0,74.97323359,3834.56,10.24,3852.28,0.0,74.96917297,3842.04,12.77,3848.78,0.0,74.96228814,3836.01,15.51,3830.34,0.0,74.95775599,3814.83,3.4,3820.66,0.0,74.96378094,3817.26,13.33,3823.1,0.0,74.96187117,3809.77,5.7,3816.33,0.0,74.97076366,3810.63,10.7,3816.05,0.0,74.96727086,3805.35,9.9,3814.3,0.0,74.97046215,3804.4,7.4,3812.23,0.0,74.97591913,3804.83,9.7,3810.76,0.0,74.97922453,3801.06,7.8,3806.44,0.0,74.98132444,3798.64,7.5,3808.21,0.0,74.98714486,3800.71,5.0,3796.22,0.0,74.991805,3791.22,9.3,3795.34,0.0,74.99460457,3786.04,6.6,3794.61,0.0,74.99501640000003,3788.01,12.2,3896.56,0.0,74.96017899,3884.36,14.2,3867.62,0.0,74.97100146,3853.42,8.8,3908.23,0.0,74.93339437,3899.43,19.4,3911.37,0.0,74.96425913,3891.97,19.24,3911.72,0.0,74.96028857,3892.48,5.6,3884.23,0.0,74.97782176,3878.63,8.6,4035.91,0.0,73.72524769,4027.31,7.7,4009.89,0.0,73.82255923,4002.19,13.44,3931.9,0.0,74.84370252,3918.46,10.2,3929.9,0.0,74.84682285,3919.7,12.1,3925.22,0.0,74.88265757,3913.12
1965-10-01,11.3,3780.81,0.0,69.93402383,3769.51,14.5,3772.99,0.0,69.81192601,3758.49,14.5,3774.99,0.0,69.75543743,3760.49,9.94,3791.81,0.0,69.85602131,3781.87,16.1,3863.66,0.0,66.61216947,3847.56,20.41,3864.6,0.0,66.60130996,3844.19,14.12,3853.1,0.0,66.79049906,3838.98,15.54,3850.3,0.0,66.88456685,3834.76,11.44,3852.28,0.0,66.92498428,3840.84,13.47,3848.78,0.0,67.12893694,3835.31,13.91,3830.34,0.0,68.00355788,3816.43,5.7,3820.66,0.0,68.53726023,3814.96,12.73,3823.1,0.0,68.49575488,3810.37,8.2,3816.33,0.0,68.97861782,3808.13,10.2,3816.05,0.0,68.83081338,3805.85,9.6,3814.3,0.0,69.00243847,3804.7,8.2,3812.23,0.0,69.22332847,3804.03,10.6,3810.76,0.0,69.36722635,3800.16,8.8,3806.44,0.0,69.44119533,3797.64,8.0,3808.21,0.0,69.64322559,3800.21,5.4,3796.22,0.0,69.78670594,3790.82,8.8,3795.34,0.0,69.86622682,3786.54,6.9,3794.61,0.0,69.87692813,3787.71,12.0,3896.56,0.0,66.56416222,3884.56,14.2,3867.62,0.0,66.55915983,3853.42,9.3,3908.23,0.0,66.55864403,3898.93,19.1,3911.37,0.0,66.55136897,3892.27,19.14,3911.72,0.0,66.55311082,3892.58,6.7,3884.23,0.0,66.56933521,3877.53,8.7,4035.91,0.0,64.42420327,4027.21,9.7,4009.89,0.0,64.61904762,4000.19,13.74,3931.9,0.0,66.49659861,3918.16,10.6,3929.9,0.0,66.49812463,3919.3,11.5,3925.22,0.0,66.52930913,3913.72
1965-11-01,11.5,3780.81,0.0,56.47385979,3769.31,14.0,3772.99,0.0,56.42040555,3758.99,14.3,3774.99,0.0,56.39535678,3760.69,10.04,3791.81,0.0,56.44672993,3781.77,16.2,3863.66,0.0,55.95353499,3847.46,19.31,3864.6,0.0,55.9538093,3845.29,13.92,3853.1,0.0,55.92638377,3839.18,15.44,3850.3,0.0,55.92012508,3834.86,12.14,3852.28,0.0,55.90609158,3840.14,13.87,3848.78,0.0,55.90004641,3834.91,13.31,3830.34,0.0,55.99917835,3817.03,6.5,3820.66,0.0,56.10446644,3814.16,12.13,3823.1,0.0,56.08941658,3810.97,8.9,3816.33,0.0,56.20282809,3807.43,9.8,3816.05,0.0,56.16431039,3806.25,9.4,3814.3,0.0,56.20498419,3804.9,8.3,3812.23,0.0,56.26415318,3803.93,10.9,3810.76,0.0,56.30177243,3799.86,8.8,3806.44,0.0,56.32306522,3797.64,8.2,3808.21,0.0,56.38197041,3800.01,5.5,3796.22,0.0,56.42665811,3790.72,8.8,3795.34,0.0,56.45261881,3786.54,7.0,3794.61,0.0,56.45629228,3787.61,11.3,3896.56,0.0,55.81922370000001,3885.26,14.1,3867.62,0.0,55.86943668,3853.52,9.5,3908.23,0.0,55.69359603,3898.73,19.3,3911.37,0.0,55.83626275,3892.07,19.14,3911.72,0.0,55.81794103,3892.58,7.0,3884.23,0.0,55.90264305,3877.23,8.8,4035.91,0.0,50.90204978,4027.11,9.6,4009.89,0.0,51.15504723,4000.29,13.84,3931.9,0.0,55.27049199,3918.06,10.2,3929.9,0.0,55.2870192,3919.7,11.6,3925.22,0.0,55.45458376,3913.62
1965-12-01,11.4,3780.81,0.014881780722639,45.8946519,3769.41,13.7,3772.99,0.014667685579023,45.70190251,3759.29,14.1,3774.99,0.014559654677815,45.61289397,3760.89,10.14,3791.81,0.014716560216857,45.76849138,3781.67,16.3,3863.66,0.017062017001658998,40.22381971,3847.36,19.01,3864.6,0.017012907198099,40.20440418,3845.59,13.82,3853.1,0.016032631119218998,40.55537277,3839.28,15.34,3850.3,0.015683879347565,40.72616791,3834.96,12.34,3852.28,0.014322997957779002,40.80574889,3839.94,14.07,3848.78,0.013229688331035,41.17248048,3834.71,13.01,3830.34,0.013003350736389002,42.68249629,3817.33,6.8,3820.66,0.013951179028394002,43.58206445,3813.86,11.93,3823.1,0.013147443493349002,43.51579718,3811.17,9.1,3816.33,0.014037781098651001,44.32125346,3807.23,9.6,3816.05,0.013487293967275002,44.07664772,3806.45,9.2,3814.3,0.013612457799951,44.36290296,3805.1,8.3,3812.23,0.014142123014615,44.72795876,3803.93,10.8,3810.76,0.014128229403523002,44.96647006,3799.96,8.8,3806.44,0.01429750364309,45.08805787,3797.64,8.2,3808.21,0.014525272315344999,45.42000748,3800.01,5.5,3796.22,0.01470048203117,45.65448418,3790.72,8.8,3795.34,0.014794379988909999,45.78391846,3786.54,7.1,3794.61,0.014815907652799004,45.80124977,3787.51,11.1,3896.56,0.016948253456715,40.2118971,3885.46,14.1,3867.62,0.017111418137387,40.17547177,3853.52,9.5,3908.23,0.016855713410210003,40.27163009,3898.73,19.4,3911.37,0.017398180823665,40.17939219,3891.97,18.94,3911.72,0.017312898498128997,40.19262109,3892.78,7.0,3884.23,0.016870041602897,40.17528848,3877.23,8.9,4035.91,0.023137282867165,39.98790109,4027.01,9.5,4009.89,0.02231859322527,40.01978102,4000.39,13.74,3931.9,0.016821217548194,40.39781216,3918.16,10.2,3929.9,0.016763351196327,40.39275983,3919.7,11.7,3925.22,0.016811503087052,40.35277801,3913.52
1966-01-01,11.4,3780.81,0.0,38.46491106,3769.41,13.4,3772.99,0.0,38.40075821,3759.59,14.1,3774.99,0.0,38.37112887,3760.89,10.14,3791.81,0.0,38.42284545,3781.67,16.5,3863.66,0.0,36.57402796,3847.16,18.81,3864.6,0.0,36.5675404,3845.79,13.92,3853.1,0.0,36.68424776,3839.18,15.94,3850.3,0.0,36.74110467,3834.36,12.54,3852.28,0.0,36.76736798,3839.74,14.17,3848.78,0.0,36.88946063,3834.61,12.71,3830.34,0.0,37.39319132,3817.63,7.1,3820.66,0.0,37.69350237,3813.56,12.63,3823.1,0.0,37.67125313,3810.47,9.3,3816.33,0.0,37.94012076,3807.03,9.4,3816.05,0.0,37.85842634,3806.65,9.5,3814.3,0.0,37.95394288,3804.8,8.5,3812.23,0.0,38.07579832,3803.73,10.9,3810.76,0.0,38.15534286,3799.86,9.6,3806.44,0.0,38.19591911,3796.84,8.3,3808.21,0.0,38.30664097,3799.91,5.5,3796.22,0.0,38.38483235,3790.72,9.0,3795.34,0.0,38.427984,3786.34,7.3,3794.61,0.0,38.43376268,3787.31,10.9,3896.56,0.0,36.56725002,3885.66,13.9,3867.62,0.0,36.55615611,3853.72,9.5,3908.23,0.0,36.5843451,3898.73,19.4,3911.37,0.0,36.55687183,3891.97,19.04,3911.72,0.0,36.56087595,3892.68,7.0,3884.23,0.0,36.55681865,3877.23,8.66,4035.91,0.0,39.2092956,4027.25,9.4,4009.89,0.0,39.35790115,4000.49,13.84,3931.9,0.0,36.61627249,3918.06,10.0,3929.9,0.0,36.61458943,3919.9,12.1,3925.22,0.0,36.60575378,3913.12
1966-02-01,11.6,3780.81,0.0,36.98529308,3769.21,13.2,3772.99,0.0,36.9536059,3759.79,13.7,3774.99,0.0,36.93866614,3761.29,10.24,3791.81,0.0,36.97122893,3781.57,16.5,3863.66,0.0,36.9450516,3847.16,20.11,3864.6,0.0,36.94665857,3844.49,13.92,3853.1,0.0,36.8987661,3839.18,15.54,3850.3,0.0,36.88144077,3834.76,14.34,3852.28,0.0,36.86402754,3837.94,14.17,3848.78,0.0,36.83308316,3834.61,12.41,3830.34,0.0,36.81035328,3817.93,7.1,3820.66,0.0,36.83588406,3813.56,11.83,3823.1,0.0,36.82786787,3811.27,9.2,3816.33,0.0,36.86693872,3807.13,9.4,3816.05,0.0,36.85163591,3806.65,9.3,3814.3,0.0,36.86584477,3805.0,8.4,3812.23,0.0,36.89013005,3803.83,11.0,3810.76,0.0,36.90513923,3799.76,9.3,3806.44,0.0,36.91457327,3797.14,8.1,3808.21,0.0,36.94100164,3800.11,5.5,3796.22,0.0,36.96228241,3790.72,8.8,3795.34,0.0,36.97512738,3786.54,7.1,3794.61,0.0,36.97701418,3787.51,10.8,3896.56,0.0,36.83305861,3885.76,13.9,3867.62,0.0,36.87781224,3853.72,9.5,3908.23,0.0,36.72336575,3898.73,19.4,3911.37,0.0,36.84963468,3891.97,19.14,3911.72,0.0,36.83331659,3892.58,7.3,3884.23,0.0,36.90571213,3876.93,9.3,4035.91,0.0,32.79278442,4026.61,9.9,4009.89,0.0,32.98829502,3999.99,13.84,3931.9,0.0,36.35942309,3918.06,10.5,3929.9,0.0,36.37377158,3919.4,12.1,3925.22,0.0,36.5170515,3913.12
1966-03-01,11.0,3780.81,0.0,62.91960761,3769.81,13.6,3772.99,0.0,62.7720753,3759.39,13.8,3774.99,0.0,62.70391764,3761.19,9.94,3791.81,0.0,62.82366049,3781.87,17.0,3863.66,0.0,58.66260044,3846.66,19.61,3864.6,0.0,58.64818777,3844.99,14.12,3853.1,0.0,58.90685967,3838.98,15.54,3850.3,0.0,59.03331254,3834.76,12.74,3852.28,0.0,59.09131778,3839.54,14.07,3848.78,0.0,59.36342841,3834.71,12.81,3830.34,0.0,60.49385871,3817.53,6.8,3820.66,0.0,61.17100914,3813.86,11.73,3823.1,0.0,61.12052917,3811.37,8.8,3816.33,0.0,61.72836013,3807.53,9.7,3816.05,0.0,61.54344004,3806.35,9.3,3814.3,0.0,61.75948491,3805.0,8.2,3812.23,0.0,62.03559041,3804.03,11.1,3810.76,0.0,62.21589399,3799.66,9.2,3806.44,0.0,62.30798071,3797.24,8.1,3808.21,0.0,62.55944351,3800.11,5.5,3796.22,0.0,62.73731068,3790.72,8.3,3795.34,0.0,62.83559747,3787.04,7.2,3794.61,0.0,62.84877394,3787.41,11.4,3896.56,0.0,58.64268176,3885.16,14.6,3867.62,0.0,58.61973814,3853.02,9.3,3908.23,0.0,58.67671961,3898.93,19.1,3911.37,0.0,58.6199341,3892.27,17.44,3911.72,0.0,58.62825685,3894.28,7.3,3884.23,0.0,58.62233904,3876.93,9.8,4035.91,0.0,58.04207347,4026.11,9.2,4009.89,0.0,58.09239409,4000.69,14.14,3931.9,0.0,58.73552968,3917.76,11.3,3929.9,0.0,58.73309226,3918.6,12.0,3925.22,0.0,58.71728679,3913.22
1966-04-01,9.1,3780.81,0.0,65.41578869,3771.71,10.4,3772.99,0.0,65.26005338,3762.59,13.3,3774.99,0.0,65.1880246,3761.69,8.84,3791.81,0.0,65.31616477,3782.97,16.1,3863.66,0.0,61.14788872,3847.56,18.61,3864.6,0.0,61.13388502,3845.99,13.82,3853.1,0.0,61.37987920000001,3839.28,14.74,3850.3,0.0,61.50176364,3835.56,10.64,3852.28,0.0,61.55505432,3841.64,12.27,3848.78,0.0,61.81899389,3836.51,12.51,3830.34,0.0,62.94375037,3817.83,6.8,3820.66,0.0,63.62785774,3813.86,10.83,3823.1,0.0,63.57518214,3812.27,6.0,3816.33,0.0,64.19345476,3810.33,8.8,3816.05,0.0,64.00443882,3807.25,8.6,3814.3,0.0,64.22425435,3805.7,7.7,3812.23,0.0,64.50680611,3804.53,9.5,3810.76,0.0,64.69105173,3801.26,7.8,3806.44,0.0,64.78563015,3798.64,7.5,3808.21,0.0,65.04403425,3800.71,4.7,3796.22,0.0,65.22747411,3791.52,7.9,3795.34,0.0,65.32911626,3787.44,6.3,3794.61,0.0,65.34278596,3788.31,11.0,3896.56,0.0,61.09692595,3885.56,13.8,3867.62,0.0,61.08634058,3853.82,7.8,3908.23,0.0,61.1005118,3900.43,18.7,3911.37,0.0,61.07880039,3892.67,18.84,3911.72,0.0,61.08260178,3892.88,5.5,3884.23,0.0,61.09669165,3878.73,8.8,4035.91,0.0,59.21945133,4027.11,8.0,4009.89,0.0,59.35503049,4001.89,13.44,3931.9,0.0,61.05777164,3918.46,10.5,3929.9,0.0,61.05907799,3919.4,11.0,3925.22,0.0,61.08357921,3914.22
1966-05-01,8.4,3780.81,0.0,71.50834563,3772.41,10.0,3772.99,0.0,71.52331248,3762.99,12.9,3774.99,0.0,71.5302365,3762.09,8.44,3791.81,0.0,71.51860405,3783.37,16.3,3863.66,0.0,71.98258148,3847.36,18.21,3864.6,0.0,71.98430029,3846.39,13.22,3853.1,0.0,71.9551957,3839.88,14.24,3850.3,0.0,71.94089997,3836.06,11.04,3852.28,0.0,71.93499596,3841.24,12.47,3848.78,0.0,71.90439674,3836.31,11.91,3830.34,0.0,71.77642291,3818.43,5.7,3820.66,0.0,71.70010491,3814.96,11.63,3823.1,0.0,71.70612487,3811.47,5.3,3816.33,0.0,71.63824927,3811.03,8.4,3816.05,0.0,71.65896825,3807.65,8.1,3814.3,0.0,71.63501081,3806.2,7.6,3812.23,0.0,71.60440345,3804.63,10.2,3810.76,0.0,71.58468275,3800.56,8.0,3806.44,0.0,71.57455839,3798.44,7.4,3808.21,0.0,71.5471684,3800.81,4.6,3796.22,0.0,71.52795504,3791.62,7.5,3795.34,0.0,71.51741918,3787.84,6.1,3794.61,0.0,71.5160093,3788.51,10.8,3896.56,0.0,71.99290388,3885.76,13.9,3867.62,0.0,71.99251577,3853.72,8.4,3908.23,0.0,71.99735613,3899.83,18.4,3911.37,0.0,71.99405649,3892.97,18.64,3911.72,0.0,71.99430075,3893.08,5.4,3884.23,0.0,71.99010143,3878.83,8.8,4035.91,0.0,73.35761084,4027.11,8.6,4009.89,0.0,73.13882563,4001.29,13.04,3931.9,0.0,72.02144496,3918.86,9.7,3929.9,0.0,72.0221735,3920.2,10.3,3925.22,0.0,72.00977483,3914.92
